,ap_los,both,competitor_cheapest,competitor_cxr_div,competitor_fare_mean,competitor_fare_std,competitor_min_carrier,competitor_only,competitor_time_max,competitor_time_mean,competitor_time_min,competitor_time_std,cxr_div,file_name,lfe,lfe_fare_difference,ond,overlap,quickest,sabre_cheapest,sabre_cxr_div,sabre_fare_mean,sabre_fare_std,sabre_min_carrier,sabre_only,sabre_time_max,sabre_time_mean_sabre,sabre_time_min,sabre_time_std,search_date
128,22_14,88,916.83,6,1068.0535714285718,60.048793356123184,"{'AA': 1059.96, 'AF': 1139.81, 'AF-KL': 976.8, 'IB': 1085.53, 'KL': 916.83, 'UX': 1105.13}",112,4365.0,2889.285714285714,1320.0,539.4658089938222,tie,20180815_HAVPAR_22_14-processed,sabre,0.2653490832542566,HAVPAR,183.33333333333334,competitor,673.55,6,1009.9463392857143,110.92923127536449,"{'AA': 1039.96, 'AC': 966.07, 'AF': 882.65, 'AF-KL': 875.65, 'AM': 717.83, 'UX': 673.55}",112,4090.0,2637.1875,1495.0,567.7106630665479,20180815
129,22_722_7,83,931.83,5,1050.9222222222224,25.185273067844925,"{'AA': 1059.96, 'AC': 1040.07, 'AF-KL': 931.83, 'KL': 932.83, 'UX': 1029.15}",117,3655.0,2983.974358974359,1320.0,519.42505452462,competitor,20180815_HAVPAR_22_7-processed,sabre,0.22965562387989225,HAVPAR,122.05882352941177,competitor,717.83,8,1031.015299145299,97.47044873626771,"{'AA': 1039.96, 'AC': 1066.07, 'AF': 887.62, 'AF-KL': 880.62, 'AM': 717.83, 'IB': 1055.55, 'KL': 1166.65, 'UX': 804.08}",117,4090.0,2619.076923076923,1495.0,547.4937120383078,20180815
130,3_2,75,1445.47,3,1815.305982905983,109.68147291966542,"{'AC': 1686.04, 'AF': 1445.47, 'UX': 1755.69}",117,5215.0,3257.4529914529912,2035.0,699.7920564997232,competitor,20180815_HAVPAR_3_2-processed,sabre,0.13015835679744311,HAVPAR,89.28571428571429,sabre,1257.33,13,2397.2455555555553,440.49748167984296,"{'AC': 4224.51, 'AF': 2686.87, 'AF-BA-UX-VS': 3727.29, 'AF-KL': 1257.33, 'AM': 1798.83, 'AM-B6-LH': 2559.55, 'AM-CA-LH': 2763.22, 'AM-SS': 1711.47, 'AM-SU': 2580.22, 'B6-CA-LH': 3644.94, 'IB': 2005.55, 'KL': 2627.53, 'UX': 1635.53}",117,3870.0,2336.6666666666665,1320.0,766.697463149579,20180815
131,8_28_2,67,1674.11,4,1824.8987218045113,70.50723060291925,"{'AF': 1699.21, 'AF-KL': 1887.83, 'KL': 1887.83, 'UX': 1674.11}",133,5390.0,3214.5112781954886,1830.0,733.451229674634,competitor,20180815_HAVPAR_8_2-processed,sabre,0.10833816176953719,HAVPAR,50.75757575757576,sabre,1492.74,7,1844.212932330827,237.99831695604922,"{'4O-AM-SS': 1533.22, 'AC': 2507.07, 'AF': 1852.99, 'AF-KL': 1492.74, 'AM': 1770.83, 'AM-SS': 1716.5, 'UX': 1538.55}",133,3870.0,2224.9624060150377,1320.0,587.946315396318,20180815
132,8_7,1,1211.14,3,1518.8156250000002,140.4671056121226,"{'AC': 1326.04, 'AF': 1211.14, 'UX': 1566.03}",144,3705.0,3256.25,1320.0,593.8647570367765,competitor,20180815_HAVPAR_8_7-processed,sabre,0.06867909572799186,HAVPAR,0.34965034965034963,tie,1127.96,5,1175.5683333333336,106.88645621255445,"{'AA': 1127.96, 'AF-KL': 1549.62, 'AM': 1274.83, 'IB': 1305.55, 'UX': 1226.55}",144,3400.0,2467.9861111111113,1320.0,325.70167366062185,20180815
133,15_3,73,935.58,5,1109.876377952756,54.75128865149087,"{'CA-MU': 960.57, 'CZ': 1117.03, 'MU': 935.58, 'QR': 1141.91, 'SU': 1057.71}",127,5575.0,3840.6299212598424,2045.0,750.6259272032083,tie,20180815_HKTPAR_15_3-processed,sabre,0.029821073558648208,HKTPAR,67.5925925925926,competitor,907.68,5,1014.357559055118,74.3671929258933,"{'3U-FM-MU': 1001.49, '3U-MU': 1001.49, 'CA-MU': 940.57, 'MU': 907.68, 'QR': 982.71}",127,3835.0,2999.9921259842517,2400.0,331.0198405808068,20180815
134,15_7,53,935.58,6,1105.8487074829932,49.15691926200883,"{'CA': 1060.35, 'CA-MU': 1000.57, 'CZ': 1057.71, 'MU': 935.58, 'QR': 1128.91, 'SU': 1057.71}",147,5575.0,3916.8707482993195,2495.0,541.9552409374535,competitor,20180815_HKTPAR_15_7-processed,sabre,0.029821073558648208,HKTPAR,28.19148936170213,sabre,907.68,8,1048.7985034013607,95.81023115322944,"{'3U-FM-MU': 1060.49, '3U-MU': 1027.49, 'CA': 1151.56, 'CA-MU': 940.57, 'FM-MU': 1101.15, 'MU': 907.68, 'QR': 968.71, 'SU': 1167.52}",147,3790.0,2783.408163265306,1830.0,328.00686501131116,20180815
135,22_1422_14,36,822.22,4,859.7851829268294,6.8905555950192,"{'EK': 831.88, 'EY': 822.22, 'QR': 852.75, 'SU': 852.19}",164,5455.0,3741.859756097561,2315.0,715.4654745280571,competitor,20180815_HKTPAR_22_14-processed,sabre,0.2427087640777408,HKTPAR,14.0625,sabre,622.66,14,819.6841463414635,54.389592482684044,"{'9W-EY': 816.15, '9W-EY-PG': 713.56, '9W-EY-TG': 713.56, 'AY': 845.65, 'BA': 851.66, 'CA-MU': 796.57, 'EK': 886.68, 'EY': 622.66, 'HU-MU': 900.05, 'MH': 881.14, 'MU': 864.68, 'OS': 876.22, 'QR': 748.2, 'SU': 844.08}",164,3975.0,2859.939024390244,1750.0,532.9426895732735,20180815
136,22_7,37,817.86,4,858.1468711656441,9.747378408011988,"{'EK': 830.68, 'EY': 817.86, 'QR': 852.75, 'SU': 852.19}",163,5755.0,4094.2331288343557,2505.0,746.4946029470266,competitor,20180815_HKTPAR_22_7-processed,sabre,0.27902085931577536,HKTPAR,14.682539682539682,sabre,589.66,13,828.2565644171777,68.6709234870797,"{'9W-EY-PG': 713.56, '9W-EY-TG': 713.56, 'AY': 858.3, 'CA': 861.56, 'CA-MU': 796.57, 'EK': 886.68, 'EY': 589.66, 'HU-MU': 900.05, 'MH': 881.14, 'MU': 864.68, 'QR': 748.2, 'QR-TG': 908.36, 'SU': 844.08}",163,4720.0,2866.7484662576685,1750.0,589.2919306677313,20180815
137,3_2,42,1013.57,20,1523.6184810126583,327.5614324084868,"{'AF': 1661.98, 'AF-KL': 1377.01, 'AF-MU': 1735.78, 'AF-PG': 1661.98, 'AY': 1143.52, 'CA-MU': 1013.57, 'CZ': 1255.64, 'CZ-MU': 1471.61, 'KE': 1285.59, 'KE-MU': 1664.4, 'KL': 1513.7, 'LH-OS': 1958.28, 'MU': 1066.58, 'OS': 1530.12, 'OZ': 1644.68, 'QR': 1285.59, 'SQ': 1355.1, 'SU': 1134.64, 'TG': 1527.66, 'TK': 1552.36}",158,4475.0,2571.6455696202534,1795.0,591.1460431057707,sabre,20180815_HKTPAR_3_2-processed,sabre,0.1027556064208689,HKTPAR,18.103448275862068,competitor,909.42,10,1116.6522784810127,94.89093580506079,"{'9W-PG': 1177.77, '9W-TG': 1177.77, 'CA': 1085.56, 'CA-MU': 1006.57, 'CX': 1126.0, 'CX-KA': 909.42, 'OS': 1232.22, 'QR': 1033.2, 'QR-TG': 1046.36, 'SU': 1114.64}",158,4455.0,3027.5949367088606,2045.0,526.0953757949204,20180815
138,8_2,36,1131.56,5,1393.938780487805,125.39599417179117,"{'AF': 1661.98, 'CA': 1131.56, 'MU': 1304.58, 'SU': 1313.08, 'TK': 1552.36}",164,5820.0,3678.5975609756097,1825.0,955.3388164557867,competitor,20180815_HKTPAR_8_2-processed,sabre,0.18027325108699485,HKTPAR,14.0625,competitor,927.57,11,1145.152256097561,160.74121192601234,"{'9W': 1344.28, '9W-PG': 1177.77, '9W-TG': 1177.77, 'AY': 1306.65, 'BA': 1204.66, 'CA-MU': 927.57, 'MI-SQ': 1335.1, 'MU': 954.58, 'QR': 936.2, 'QR-TG': 1000.36, 'SQ': 1335.1}",164,4755.0,3170.0,1980.0,620.1981179602792,20180815
139,8_78_7,50,960.57,6,1193.0105333333333,102.70705901507317,"{'AF-KL': 1180.01, 'CA-CZ': 1180.6, 'CA-MU': 960.57, 'CZ': 1073.37, 'MU': 1198.58, 'SU': 1305.63}",150,5325.0,3916.3333333333335,2065.0,879.1197677196923,competitor,20180815_HKTPAR_8_7-processed,sabre,0.05506105749711119,HKTPAR,25.0,sabre,907.68,15,1186.6131999999998,137.82448854750942,"{'9W': 1185.28, '9W-PG': 1177.77, '9W-TG': 1177.77, 'AF-MI': 1153.41, 'AF-MI-PG': 1153.41, 'BA': 1204.66, 'CZ': 1301.64, 'FM-MU': 974.15, 'LH-PG-TG': 1314.54, 'MI-SQ': 1256.1, 'MU': 907.68, 'OS': 1344.22, 'QR': 979.2, 'SQ': 1256.1, 'SU': 1368.4}",150,4070.0,3021.3333333333335,1980.0,514.1689282725034,20180815
140,15_315_3,126,471.3,5,596.8943750000001,24.038250575773414,"{'A3': 471.3, 'AZ': 614.01, 'LH': 582.32, 'PS': 597.6, 'SU': 560.59}",80,3230.0,2271.8125,1450.0,395.5802049849681,competitor,20180815_ISTPAR_15_3-processed,competitor,-0.1455760661998726,ISTPAR,-136.95652173913044,sabre,539.91,12,803.582625,272.8817708043649,"{'A3': 746.69, 'AF-KL': 837.18, 'B2': 956.67, 'JP': 706.33, 'KK': 773.67, 'KL': 972.21, 'KM': 777.33, 'LH': 613.51, 'RJ': 967.85, 'RO': 714.28, 'SU': 539.91, 'TK': 794.19}",80,3030.0,1427.0625,405.0,774.8224352526752,20180815
141,15_715_7,111,447.71,5,557.7835416666666,34.34888092804148,"{'A3': 493.3, 'LH': 544.88, 'LO': 447.71, 'PC': 662.22, 'SU': 555.83}",96,3230.0,2314.21875,435.0,401.2030120872658,competitor,20180815_ISTPAR_15_7-processed,competitor,-0.1786647606709702,ISTPAR,-370.0,sabre,527.7,12,759.7469791666668,257.44301515243814,"{'A3': 767.69, 'AF-KL': 864.18, 'AZ': 592.26, 'JP': 656.33, 'KK': 729.67, 'KL': 879.21, 'LH': 613.51, 'PS': 584.85, 'RJ': 992.85, 'RO': 712.96, 'SU': 527.7, 'TK': 789.19}",96,2560.0,1353.5416666666667,410.0,629.5014387620641,20180815
142,22_14,136,374.68,7,417.41818181818184,47.5627042612524,"{'A3': 550.37, 'AF-KL': 647.45, 'AZ': 401.19, 'LH': 374.68, 'PS': 400.33, 'RO': 411.44, 'SU': 401.19}",66,2705.0,1956.8181818181818,750.0,477.2861070385644,competitor,20180815_ISTPAR_22_14-processed,sabre,0.19771538379417097,ISTPAR,-97.14285714285714,sabre,300.6,12,485.444393939394,146.41827173839272,"{'A3': 407.69, 'AF': 802.05, 'AF-KL': 615.52, 'AZ': 423.26, 'KK': 1121.23, 'KL': 562.21, 'KM': 540.33, 'LH': 400.51, 'LO': 372.17, 'RO': 300.6, 'SU': 376.26, 'TK': 624.19}",66,3030.0,1383.7121212121212,425.0,605.5895478508529,20180815
143,22_7,115,373.05,4,403.82090909090914,18.0493247962586,"{'AZ': 378.74, 'LH': 373.05, 'RO': 405.95, 'SU': 405.95}",88,3085.0,2117.159090909091,735.0,510.63786764245015,competitor,20180815_ISTPAR_22_7-processed,sabre,0.19420989143546438,ISTPAR,-212.96296296296296,sabre,300.6,13,483.6951136363636,113.60681067687293,"{'A3': 407.69, 'AF': 556.49, 'AF-KL': 504.18, 'AZ': 436.26, 'KK': 602.67, 'KL': 511.21, 'LH': 437.51, 'LO': 442.17, 'PC': 573.22, 'PS': 356.85, 'RO': 300.6, 'SU': 376.26, 'TK': 551.19}",88,3030.0,1213.5795454545455,425.0,578.2906583663738,20180815
144,3_23_2,141,543.34,4,621.3527118644068,44.55997956379569,"{'A3': 543.34, 'AF': 687.67, 'LH': 582.32, 'SU': 787.33}",59,3145.0,2382.4576271186443,430.0,530.0604819762486,competitor,20180815_ISTPAR_3_2-processed,competitor,-0.096348511061214,ISTPAR,-85.97560975609755,sabre,595.69,8,753.8481355932204,134.19594346706526,"{'9U': 847.52, 'A3': 595.69, 'AF-KL': 623.08, 'KL': 850.21, 'LO-OU': 823.72, 'RJ': 1547.85, 'SU': 756.13, 'TK': 724.19}",59,2370.0,1159.915254237288,415.0,553.5344828723985,20180815
145,8_28_2,118,428.74,8,795.7819512195123,149.0096390571704,"{'9U': 726.52, 'A3': 828.69, 'AF-KL': 812.7, 'LH': 428.74, 'LO': 500.78, 'LO-OU': 915.72, 'SU': 844.91, 'TK': 783.65}",82,2760.0,948.5365853658536,435.0,602.2250347437799,tie,20180815_ISTPAR_8_2-processed,sabre,0.0190558380370388,ISTPAR,-163.88888888888889,competitor,420.57,8,573.6390243902439,97.01115703443544,"{'A3': 630.69, 'AF-KL': 826.93, 'AZ': 510.26, 'LH': 420.57, 'LO': 556.17, 'PS': 483.85, 'RO': 684.96, 'SU': 591.26}",82,2775.0,1638.1707317073171,560.0,457.7599188770487,20180815
146,8_78_7,126,410.14,3,542.6458108108109,146.8840110194748,"{'AF-KL': 680.7, 'LH': 410.14, 'LO': 429.71}",74,2900.0,1529.7297297297298,605.0,719.350873620105,competitor,20180815_ISTPAR_8_7-processed,sabre,0.018042619593309547,ISTPAR,-121.15384615384616,sabre,402.74,9,515.5691891891893,134.22236693500435,"{'A3': 473.69, 'AF-KL': 574.93, 'AZ': 463.26, 'LH': 402.74, 'LO': 429.17, 'PS': 483.85, 'RO': 600.28, 'SU': 598.71, 'TK': 789.19}",74,3160.0,1457.162162162162,425.0,575.417109630514,20180815
147,15_315_3,22,1101.56,11,2288.2639010989014,595.2992635665942,"{'AC': 2686.98, 'AC-SN': 2686.98, 'AC-UA': 2686.98, 'EI': 1440.69, 'IB': 2748.4, 'SK': 1101.56, 'SN': 2702.34, 'SN-UA': 2707.26, 'SU': 1190.65, 'UA': 2686.98, 'WW': 1245.33}",182,4415.0,2606.076923076923,1663.0,778.8272843201694,competitor,20180815_LAXPAR_15_3-processed,competitor,-0.1067395330258907,LAXPAR,6.875,sabre,1219.14,12,2520.5233516483518,389.45038612555686,"{'AA': 2671.9, 'AF': 2689.8, 'AM': 1658.48, 'CA': 2106.18, 'DY': 1273.01, 'EI': 1219.14, 'LH-SN-UA': 2671.9, 'LH-UA': 2669.37, 'MU': 1612.76, 'SN-UA': 2669.37, 'TN': 3813.38, 'UA': 2664.45}",182,4140.0,2210.7252747252746,1345.0,566.6125683057858,20180815
148,15_715_7,30,1049.56,12,1839.9901129943505,382.7867984848817,"{'AA': 1753.16, 'AC': 2129.98, 'AF': 2151.98, 'BA': 1688.16, 'EI': 1117.69, 'IB': 1867.73, 'LO': 1288.6, 'SK': 1049.56, 'SN-UA': 2150.26, 'SU': 1146.65, 'UA': 2134.9, 'WW': 1188.33}",177,4285.0,2573.35593220339,1340.0,769.7166264882485,competitor,20180815_LAXPAR_15_7-processed,competitor,-0.04056938145508609,LAXPAR,10.204081632653061,sabre,1092.14,20,1880.6237288135594,284.9838219465172,"{'AA': 1547.08, 'AA-BA': 1733.16, 'AC': 2109.98, 'AC-OS': 1799.41, 'AC-UA': 2109.98, 'AF': 1885.83, 'AF-DL': 1885.83, 'AM': 1602.48, 'AS-FI': 1878.46, 'BA': 1668.16, 'CA': 2093.18, 'DL': 2109.98, 'EI': 1092.14, 'LH-UA': 2114.9, 'MU': 1529.76, 'OS-UA': 1799.41, 'SN-UA': 2114.9, 'TN': 4208.38, 'UA': 2109.98, 'WW': 1641.33}",177,4473.0,2586.4745762711864,1335.0,700.3507811657719,20180815
149,22_1422_14,19,763.56,23,941.5429032258065,31.875598074495798,"{'AA': 920.73, 'AA-BA': 958.26, 'AA-IB': 935.89, 'AC': 913.28, 'AC-LH': 920.73, 'AC-LX': 957.47, 'AC-SN': 934.84, 'AC-SN-UA': 932.9, 'AC-UA': 920.73, 'AF': 949.98, 'AF-KL': 960.98, 'BA': 950.9, 'BA-IB': 961.25, 'DL': 913.28, 'DL-KL': 960.98, 'DY': 854.5, 'IB': 943.75, 'LH-LX': 962.39, 'LX-SN': 962.39, 'LX-UA': 962.39, 'SK': 763.56, 'SU': 913.28, 'WW': 804.33}",186,4110.0,1973.532258064516,1345.0,447.2373353029995,sabre,20180815_LAXPAR_22_14-processed,competitor,-0.0913746136518415,LAXPAR,5.688622754491018,sabre,833.33,10,920.8423655913978,18.026331335043068,"{'AA': 912.9, 'AA-AY-BA': 929.26, 'AA-B6-IB': 920.81, 'AA-BA': 929.26, 'AC': 907.98, 'AC-UA': 912.9, 'AF': 1062.8, 'SU': 910.1, 'UA': 912.9, 'WW': 833.33}",186,3214.0,2610.0752688172042,1340.0,427.5343320890057,20180815
150,22_722_7,23,891.56,19,942.4769565217392,19.1631190200691,"{'AA': 920.73, 'AA-BA': 913.28, 'AA-IB': 935.89, 'AC': 913.28, 'AC-LH': 920.73, 'AC-LX': 960.5, 'AC-SN': 920.73, 'AC-SN-UA': 920.73, 'AC-UA': 913.28, 'AF-KL': 960.98, 'BA': 940.7, 'BA-IB': 940.7, 'DL-KL': 960.98, 'IB': 943.75, 'LH-LX': 962.39, 'LX-SN': 957.47, 'LX-UA': 957.47, 'SK': 891.56, 'SU': 913.28}",184,4110.0,2063.9728260869565,1490.0,493.99478362840927,tie,20180815_LAXPAR_22_7-processed,sabre,0.04960967293283672,LAXPAR,7.142857142857143,sabre,847.33,19,923.1053260869566,26.084301413320524,"{'AA': 912.9, 'AA-AY-BA': 929.26, 'AA-B6-IB': 920.81, 'AA-BA': 929.26, 'AC': 907.98, 'AC-LH': 907.98, 'AC-LH-UA': 912.9, 'AC-SN': 907.98, 'AC-SN-UA': 912.9, 'AC-UA': 912.9, 'AF': 1027.8, 'EI': 884.14, 'LH-UA': 912.9, 'SK': 915.56, 'SN-UA': 912.9, 'SU': 910.1, 'TN': 1035.92, 'UA': 912.9, 'WW': 847.33}",184,3214.0,2414.2010869565215,1340.0,458.0506662968486,20180815
151,3_23_2,4,1223.66,7,3111.7664795918367,721.105934034557,"{'DY': 1282.7, 'IB': 3642.48, 'LO': 1473.6, 'SK': 1593.56, 'SU': 1223.66, 'UA': 3051.8, 'WW': 1585.33}",196,4000.0,2245.627551020408,1640.0,609.2861220470231,competitor,20180815_LAXPAR_3_2-processed,competitor,-0.28594544236144015,LAXPAR,1.0416666666666667,sabre,1573.56,16,3860.8845408163265,614.0976233260147,"{'AA': 4240.38, 'AA-AS-BA': 4233.77, 'AC': 4063.04, 'AF': 4238.8, 'AF-DL': 4232.31, 'AM': 2457.48, 'BR': 3264.18, 'DL': 4215.98, 'LO': 1957.6, 'MU': 3720.76, 'OZ': 3378.9, 'SK': 1573.56, 'SN-UA': 4217.91, 'SU': 3827.66, 'UA': 3340.44, 'WW': 2188.33}",196,4330.0,2297.9744897959185,1335.0,603.0566876974846,20180815
152,8_2,15,1339.21,5,2667.0865079365076,737.0135384445164,"{'IB': 1741.92, 'SK': 1531.56, 'SU': 1339.21, 'UA': 3051.8, 'WW': 1507.33}",189,4225.0,2341.5978835978835,1645.0,687.9252937512408,competitor,20180815_LAXPAR_8_2-processed,sabre,0.19836321413370575,LAXPAR,4.310344827586207,sabre,1073.56,15,2823.5025925925925,562.4415980397225,"{'AA': 1655.08, 'AA-B6-BA-IB': 2489.08, 'AF': 4238.8, 'AM': 2559.48, 'BA': 1668.16, 'BR': 3108.18, 'CA': 2586.23, 'EI': 1896.14, 'KE': 3446.38, 'LH-UA': 3121.44, 'MU': 2870.76, 'OZ': 2940.9, 'SK': 1073.56, 'TK': 2325.04, 'TN': 3344.92}",189,4825.0,3082.3015873015875,1335.0,775.3004901653671,20180815
153,8_78_7,28,921.56,10,2368.9929714285713,388.0401007661633,"{'AA': 2284.16, 'AC': 2612.98, 'BA': 2301.26, 'DL': 2612.98, 'EI': 1391.69, 'IB': 2353.4, 'LO': 994.6, 'SK': 921.56, 'UA': 2617.9, 'WW': 1220.1}",175,3955.0,2181.1885714285713,1335.0,543.9720072726384,competitor,20180815_LAXPAR_8_7-processed,competitor,-0.4016016320152786,LAXPAR,9.523809523809524,tie,1291.66,14,2173.296342857143,429.1319620115493,"{'AA': 2591.67, 'AC': 2592.98, 'AF': 2615.8, 'AM': 1652.48, 'AS-FI': 1885.46, 'CA': 2128.23, 'EI': 1474.14, 'LH-SN-UA': 2597.9, 'LH-UA': 2597.9, 'MU': 1682.76, 'SN-UA': 2597.9, 'SU': 1291.66, 'TK': 1987.04, 'UA': 2592.98}",175,4130.0,2234.497142857143,1335.0,525.7199865918496,20180815
154,15_315_3,94,293.32,6,350.0548648648648,19.174523906137196,"{'IB': 302.8, 'LH': 293.32, 'LH-LX': 345.03, 'LH-OS': 352.31, 'LX': 351.91, 'UX': 343.47}",111,2900.0,1545.7657657657658,480.0,480.23346509711394,competitor,20180815_LISPAR_15_3-processed,sabre,0.06058229919541791,LISPAR,276.47058823529414,sabre,275.55,11,385.8197297297298,131.7574377783899,"{'0B': 456.09, 'AF': 429.75, 'AF-TP': 1651.61, 'KL': 432.13, 'LH': 275.55, 'LH-LX': 276.11, 'LX': 405.01, 'TP': 349.31, 'UX': 315.43, 'VY': 483.61, 'ZI': 404.61}",111,3030.0,1064.3243243243244,290.0,573.9525980136206,20180815
155,15_715_7,54,291.16,7,388.80026666666674,53.0687540995017,"{'AF': 401.75, 'LH': 333.5, 'LH-LX': 311.2, 'LH-OS': 291.16, 'LX': 383.01, 'LX-OS': 351.87, 'TP': 410.61}",150,2960.0,1481.2,290.0,700.9020266818404,competitor,20180815_LISPAR_15_7-processed,sabre,0.12457068278609712,LISPAR,28.125,tie,254.89,8,317.5589333333333,51.26108100401536,"{'AF-KL': 403.44, 'IB': 279.52, 'LH': 254.89, 'LH-OS': 276.07, 'LX': 435.01, 'TP': 327.31, 'UX': 265.43, 'ZI': 526.61}",150,2980.0,1419.3,290.0,603.3438783732456,20180815
156,22_1422_14,54,195.5,2,244.308493150685,14.091622277204324,"{'IB': 195.5, 'TP': 223.77}",146,3165.0,1686.3698630136987,710.0,498.5964855084324,competitor,20180815_LISPAR_22_14-processed,competitor,-0.060409207161125335,LISPAR,29.347826086956523,sabre,207.31,9,270.77424657534254,30.29969012782523,"{'AF': 282.75, 'KL': 291.13, 'LH': 234.89, 'LH-OS': 285.41, 'OS': 334.93, 'TP': 207.31, 'UX': 270.43, 'VY': 291.61, 'ZI': 267.61}",146,2065.0,1140.513698630137,290.0,670.9133582615657,20180815
157,22_722_7,73,206.5,3,233.9859375000001,9.423038565509883,"{'IB': 206.5, 'LH': 242.17, 'TP': 233.61}",128,3165.0,1695.2734375,300.0,494.1429821903101,competitor,20180815_LISPAR_22_7-processed,competitor,-0.06058111380145274,LISPAR,66.36363636363636,sabre,219.01,9,276.806484375,37.78562201221713,"{'AF': 267.75, 'KL': 291.13, 'LH': 237.57, 'LH-OS': 288.09, 'OS': 284.93, 'TP': 219.01, 'UX': 232.96, 'VY': 291.61, 'ZI': 300.61}",128,2610.0,1260.46875,290.0,854.3200633657689,20180815
158,3_23_2,99,351.83,8,415.8791176470589,54.11787631492488,"{'LH': 393.32, 'LH-LX': 362.35, 'LH-OS': 376.09, 'LX': 383.01, 'LX-OS': 351.87, 'OS': 351.83, 'TP': 492.61, 'ZI': 422.61}",102,2935.0,1360.9313725490197,290.0,796.6727623642889,competitor,20180815_LISPAR_3_2-processed,sabre,0.10911519768069804,LISPAR,1650.0,competitor,313.44,10,373.08588235294127,31.97082204268498,"{'AF-KL': 313.44, 'IB': 346.1, 'KL': 406.13, 'LH': 352.8, 'LH-LX': 360.82, 'LH-OS': 328.61, 'LX': 405.01, 'LX-OS': 374.97, 'TP': 384.31, 'UX': 345.43}",102,2240.0,1304.5588235294117,465.0,457.8690974142271,20180815
159,8_2,60,396.13,7,447.4985616438356,26.689731358442508,"{'AF': 463.75, 'LH': 418.25, 'LH-LX': 396.13, 'LH-OS': 416.09, 'LX': 413.01, 'LX-OS': 406.22, 'TP': 523.61}",146,2750.0,1472.1917808219177,290.0,522.3831242332617,competitor,20180815_LISPAR_8_2-processed,sabre,0.30469795269229794,LISPAR,34.883720930232556,competitor,275.43,14,417.15815068493157,267.09580776994716,"{'0B': 456.03, 'AF-KL': 343.44, 'AF-TP': 1651.61, 'AZ': 667.94, 'EW': 428.61, 'IB': 326.52, 'KL': 432.13, 'LH': 335.55, 'LH-LX': 327.36, 'LX': 505.01, 'TP': 466.31, 'UX': 275.43, 'VY': 587.61, 'ZI': 521.61}",146,2530.0,1358.9041095890411,295.0,530.7738310308192,20180815
160,8_78_7,80,342.33,7,383.52295999999984,22.251047420942513,"{'AF-KL': 371.34, 'IB': 368.43, 'LH': 415.57, 'LH-LX': 413.45, 'LH-OS': 416.09, 'LX-OS': 412.97, 'UX': 342.33}",125,2750.0,1406.8,500.0,442.2798340563394,competitor,20180815_LISPAR_8_7-processed,sabre,0.2538486255951859,LISPAR,88.88888888888889,sabre,255.43,13,432.59408,259.6902874303132,"{'0B': 451.03, 'AF-KL': 354.44, 'AF-TP': 1651.61, 'AZ': 618.94, 'EW': 448.61, 'KL': 432.13, 'LH': 337.8, 'LH-OS': 347.32, 'LX': 415.01, 'TP': 454.61, 'UX': 255.43, 'VY': 587.61, 'ZI': 417.61}",125,2915.0,1241.64,285.0,709.7855128090093,20180815
161,15_3,79,252.59,6,341.5326446280992,39.8398988404128,"{'AF': 327.72, 'AF-KL': 406.71, 'BA': 291.74, 'BA-IB': 252.59, 'OS': 390.86, 'SK': 352.58}",121,1860.0,274.297520661157,140.0,381.02838137134654,competitor,20180815_LONPAR_15_3-processed,sabre,0.22198028425511696,LONPAR,94.04761904761905,tie,196.52,9,255.8892561983471,79.97648156557536,"{'9F': 196.52, 'BA-IB': 223.99, 'IB': 347.81, 'LH': 403.5, 'LH-OS': 382.58, 'LX': 411.77, 'OS': 372.86, 'SK': 363.68, 'VY': 283.99}",121,2130.0,516.9834710743802,140.0,523.4533564618575,20180815
162,15_715_7,131,212.44,4,231.55768115942027,11.000116462609082,"{'AF': 251.57, 'AF-KL': 213.16, 'BA': 212.44, 'BA-IB': 223.59}",69,475.0,264.7826086956522,150.0,99.74760347485538,competitor,20180815_LONPAR_15_7-processed,sabre,0.13862737714178117,LONPAR,-105.64516129032258,sabre,182.99,9,226.58811594202896,39.88049985214513,"{'9F': 193.52, 'BA': 248.8, 'BA-IB': 182.99, 'IB': 200.95, 'KL': 279.63, 'LH': 278.5, 'LH-OS': 278.54, 'LX': 276.77, 'OS': 294.86}",69,2040.0,599.0869565217391,140.0,593.6901979575671,20180815
163,22_1422_14,43,173.44,7,203.57643312101914,19.688539130500644,"{'AF': 199.42, 'AF-KL': 181.01, 'AZ': 241.35, 'BA': 177.44, 'BA-IB': 173.44, 'IB': 177.44, 'SK': 235.28}",157,1210.0,194.39490445859872,140.0,129.32932312520182,competitor,20180815_LONPAR_22_14-processed,sabre,0.15521217712177116,LONPAR,18.859649122807017,competitor,146.52,8,216.32891719745223,34.5721376548392,"{'9F': 146.52, 'AF-KL': 149.11, 'AZ': 247.75, 'KL': 170.8, 'LH': 245.87, 'LX': 198.94, 'OS': 218.86, 'SK': 249.16}",157,2170.0,1150.216560509554,275.0,356.8675384234349,20180815
